time,lat,lon,O3_concentration,SO2_concentration,CO_concentration,NO2_concentration,PM10_concentration,PM25_concentration
2026-06-10 18:00:00,44.25,-131.5,0.035625212,0.60527503,0.13814084,3.241019,9.671639,4.411905
2026-06-10 18:00:00,44.25,-131.25,0.03675758,0.5821951,0.14260145,3.5639272,10.362084,4.3981123
2026-06-10 18:00:00,44.25,-131.0,0.035046134,0.55787957,0.14147972,3.650467,10.7658,4.4188223
2026-06-10 18:00:00,44.25,-130.75,0.035160463,0.5325798,0.13779359,3.3677685,11.691302,4.627635
2026-06-10 18:00:00,44.25,-130.5,0.036019426,0.56225985,0.14125818,3.1971734,11.556544,4.5967107
2026-06-10 18:00:00,44.25,-130.25,0.036981907,0.50413877,0.1505851,3.5257761,11.958888,4.6093445
2026-06-10 18:00:00,44.25,-130.0,0.035094153,0.46773064,0.14418137,3.6774082,12.502975,4.971234
2026-06-10 18:00:00,44.25,-129.75,0.036891736,0.4429987,0.14264101,3.3786058,13.6284485,5.501932
2026-06-10 18:00:00,44.25,-129.5,0.040213306,0.45013154,0.1486188,3.196501,13.660549,5.8525753
2026-06-10 18:00:00,44.25,-129.25,0.039784905,0.4022932,0.15578629,3.6742928,13.650992,5.9649267
2026-06-10 18:00:00,44.25,-129.0,0.03857856,0.35194504,0.1610351,4.1885448,13.224643,6.2422085
2026-06-10 18:00:00,44.25,-128.75,0.037864905,0.34135723,0.15675397,4.1784825,13.479023,6.606315
2026-06-10 18:00:00,44.25,-128.5,0.040421028,0.3748644,0.16478872,4.0100484,13.319525,6.8149114
2026-06-10 18:00:00,44.25,-128.25,0.0395759,0.39997363,0.16390668,4.27328,13.094412,6.7352023
2026-06-10 18:00:00,44.25,-128.0,0.039516203,0.4118307,0.17884569,4.439281,12.809472,6.8361754
2026-06-10 18:00:00,44.25,-127.75,0.039151788,0.45545495,0.16829962,4.113562,13.09859,7.165786
2026-06-10 18:00:00,44.25,-127.5,0.040060103,0.49124232,0.17116778,3.9842465,12.87386,7.0997224
2026-06-10 18:00:00,44.25,-127.25,0.038809318,0.5113815,0.15499839,4.18636,12.34441,6.8204803
2026-06-10 18:00:00,44.25,-127.0,0.038985014,0.4792703,0.17561242,4.3762026,11.756504,6.614916
2026-06-10 18:00:00,44.25,-126.75,0.03861691,0.45415586,0.16421038,4.1704736,11.705372,6.567827
2026-06-10 18:00:00,44.25,-126.5,0.03902707,0.4446493,0.15685444,4.243607,11.171604,6.1407704
2026-06-10 18:00:00,44.25,-126.25,0.037185114,0.39296746,0.1433913,4.3282266,10.549976,5.9293165
2026-06-10 18:00:00,44.25,-126.0,0.036624193,0.3628781,0.15567496,4.0210614,9.930723,5.6668043
2026-06-10 18:00:00,44.25,-125.75,0.03745345,0.34236047,0.13273044,3.7090583,9.69925,5.558474
2026-06-10 18:00:00,44.25,-125.5,0.040427055,0.34215018,0.12765056,3.9857547,9.884241,5.061526
2026-06-10 18:00:00,44.25,-125.25,0.037214193,0.2710959,0.1279304,4.1212597,9.620624,5.0951185
2026-06-10 18:00:00,44.25,-125.0,0.038188227,0.26147676,0.1369262,3.7820349,9.1329775,5.2544494
2026-06-10 18:00:00,44.25,-124.75,0.038543496,0.26077992,0.12394795,3.4343596,8.559539,5.172501
2026-06-10 18:00:00,44.25,-124.5,0.04136392,0.31207904,0.13359728,3.6826541,8.417094,4.5287533
2026-06-10 18:00:00,44.25,-124.25,0.039814364,0.30155763,0.13347398,4.174187,8.076756,4.2403674
2026-06-10 18:00:00,44.25,-124.0,0.038466197,0.26696712,0.14222701,3.9000204,7.7374096,3.9750502
2026-06-10 18:00:00,44.25,-123.75,0.03823594,0.24644813,0.12252841,3.483337,7.5155883,3.711706
2026-06-10 18:00:00,44.25,-123.5,0.039819032,0.31031415,0.12320308,3.304815,7.544404,3.1559622
2026-06-10 18:00:00,44.25,-123.25,0.04040403,0.29208112,0.11696104,3.3322704,7.7783685,2.878757
2026-06-10 18:00:00,44.25,-123.0,0.03743853,0.204207,0.12459043,3.125157,7.83897,2.8057902
2026-06-10 18:00:00,44.25,-122.75,0.038074866,0.13847034,0.13174888,3.0535328,8.063128,2.7974732
2026-06-10 18:00:00,44.25,-122.5,0.040194288,0.19722103,0.1321892,2.9114883,7.606287,2.553187
2026-06-10 18:00:00,44.25,-122.25,0.041413154,0.18922776,0.11902986,3.061508,7.546154,2.5001526
2026-06-10 18:00:00,44.25,-122.0,0.038172133,0.13474539,0.12578009,2.9506474,7.007055,2.3207555
2026-06-10 18:00:00,44.25,-121.75,0.03810069,0.09512504,0.12369022,2.7889898,6.801422,2.3548002
2026-06-10 18:00:00,44.25,-121.5,0.03996786,0.12828907,0.13442236,2.7067418,6.449073,2.315939
2026-06-10 18:00:00,44.25,-121.25,0.040027525,0.096014775,0.12127888,2.7841766,6.197901,2.332728
2026-06-10 18:00:00,44.25,-121.0,0.03695441,0.08555548,0.13459678,2.8215115,5.656939,2.0219562
2026-06-10 18:00:00,44.25,-120.75,0.037019763,0.082590766,0.12969439,2.6274204,5.237638,1.9161787
2026-06-10 18:00:00,44.25,-120.5,0.037860937,0.12348162,0.14329517,2.3949404,5.1291146,1.8150015
2026-06-10 18:00:00,44.25,-120.25,0.037825134,0.11630463,0.1227675,2.413104,4.9970903,1.921405
2026-06-10 18:00:00,44.25,-120.0,0.036254853,0.105094224,0.12668587,2.3117926,5.070344,1.781628
2026-06-10 18:00:00,44.25,-119.75,0.037914608,0.08393658,0.11626592,2.1241248,5.062182,1.7356267
2026-06-10 18:00:00,44.25,-119.5,0.03776458,0.11641004,0.12564889,1.8848081,5.1536098,1.6643045
2026-06-10 18:00:00,44.25,-119.25,0.036436222,0.10689477,0.101415806,2.0216784,4.924863,1.6615397
2026-06-10 18:00:00,44.25,-119.0,0.036156625,0.111504726,0.105488315,1.969443,5.4087124,1.6861087
2026-06-10 18:00:00,44.25,-118.75,0.038450167,0.09271847,0.09695715,1.9080242,5.8407187,1.7590828
2026-06-10 18:00:00,44.25,-118.5,0.039299905,0.13679473,0.108472615,1.7490538,6.191256,1.812514
2026-06-10 18:00:00,44.25,-118.25,0.038249325,0.12874117,0.08814434,1.9695226,6.1283803,1.8386079
2026-06-10 18:00:00,44.25,-118.0,0.037290044,0.111392416,0.09805834,2.0948496,6.3108664,1.8319318
2026-06-10 18:00:00,44.25,-117.75,0.039153483,0.107069775,0.09481603,2.1834953,6.4238906,1.8678552
2026-06-10 18:00:00,44.25,-117.5,0.040234078,0.16782388,0.10468814,1.9911679,6.4533505,1.8911083
2026-06-10 18:00:00,44.25,-117.25,0.0393259,0.17346969,0.08951801,2.18285,6.267017,1.963273
2026-06-10 18:00:00,44.25,-117.0,0.03801096,0.15254417,0.09315465,2.1895149,6.202222,1.9811198
2026-06-10 18:00:00,44.25,-116.75,0.03923412,0.16089854,0.09246635,2.1857579,6.198274,1.9725958
2026-06-10 18:00:00,44.25,-116.5,0.039346993,0.2355515,0.10258068,1.9032352,6.206059,1.9832425
2026-06-10 18:00:00,44.25,-116.25,0.038238943,0.24766088,0.09437352,2.0585692,6.023958,2.0616732
2026-06-10 18:00:00,44.25,-116.0,0.03812256,0.24092746,0.092590414,1.9668108,5.8710876,2.1546657
2026-06-10 18:00:00,44.25,-115.75,0.03956761,0.25912806,0.08538112,1.9200213,5.9487557,2.2758558
2026-06-10 18:00:00,44.25,-115.5,0.039022036,0.3088711,0.0948318,1.712299,5.883408,2.2616181
2026-06-10 18:00:00,44.25,-115.25,0.03790705,0.31421313,0.09123477,1.8113561,5.9929204,2.2696443
2026-06-10 18:00:00,44.25,-115.0,0.039116725,0.3763296,0.08263419,1.6358337,6.1269755,2.2229264
2026-06-10 18:00:00,44.25,-114.75,0.038954865,0.4451407,0.07289652,1.5296212,6.3882837,2.3164704
2026-06-10 18:00:00,44.25,-114.5,0.039393205,0.5476562,0.081402496,1.3868896,6.2513857,2.2869627
2026-06-10 18:00:00,44.25,-114.25,0.03873844,0.49624643,0.081400014,1.4624542,6.0998917,2.2684
2026-06-10 18:00:00,44.25,-114.0,0.040581502,0.5688816,0.07510089,1.3960767,6.0283585,2.2972636
2026-06-10 18:00:00,44.25,-113.75,0.039038107,0.6379416,0.07633751,1.2889407,6.2910156,2.4670117
2026-06-10 18:00:00,44.25,-113.5,0.040492952,0.7120928,0.0827913,1.19439,6.579246,2.4872632
2026-06-10 18:00:00,44.25,-113.25,0.039935406,0.60478914,0.08708941,1.1450937,6.8571486,2.5296574
2026-06-10 18:00:00,44.25,-113.0,0.041979603,0.6065186,0.08740153,1.0170026,6.728527,2.5238197
2026-06-10 18:00:00,44.25,-112.75,0.03931754,0.5827064,0.09971793,0.8331705,6.789817,2.646045
2026-06-10 18:00:00,44.25,-112.5,0.04035809,0.6743502,0.10876623,0.70097923,6.797169,2.5479946
2026-06-10 18:00:00,44.25,-112.25,0.040320612,0.60539865,0.10722858,0.78374904,7.0071044,2.5009792
2026-06-10 18:00:00,44.25,-112.0,0.041271232,0.50105685,0.098459564,0.80820733,6.331701,2.374562
2026-06-10 18:00:00,44.25,-111.75,0.03721435,0.35410288,0.09614601,0.81479377,5.795431,2.3240793
2026-06-10 18:00:00,44.25,-111.5,0.03500228,0.39627182,0.10328915,0.78426677,5.4330482,2.096352
2026-06-10 18:00:00,44.25,-111.25,0.035545584,0.39596412,0.09596314,0.88216406,5.6829557,1.868588
2026-06-10 18:00:00,44.25,-111.0,0.03574492,0.44668052,0.08297935,0.81712675,5.4511685,1.9283195
2026-06-10 18:00:00,44.25,-110.75,0.034810916,0.49713126,0.07827996,0.8318612,5.241257,2.0742643
2026-06-10 18:00:00,44.25,-110.5,0.033833962,0.5501276,0.069914795,0.7938366,5.2426314,2.058193
2026-06-10 18:00:00,44.25,-110.25,0.033529468,0.6088751,0.063089386,0.84693617,5.490647,2.1899424
2026-06-10 18:00:00,44.25,-110.0,0.036314268,0.5971418,0.052550893,0.6798699,5.740467,2.2578485
2026-06-10 18:00:00,44.25,-109.75,0.036079265,0.54869485,0.062220242,0.6527966,6.381959,2.5189784
2026-06-10 18:00:00,44.25,-109.5,0.037008967,0.46972713,0.05922248,0.63513505,6.7609754,2.4970157
2026-06-10 18:00:00,44.25,-109.25,0.037819367,0.44667488,0.072474115,0.5976424,7.2085376,2.6943753
2026-06-10 18:00:00,44.25,-109.0,0.039898783,0.41612968,0.06520879,0.49989274,7.406999,2.7407744
2026-06-10 18:00:00,44.25,-108.75,0.03902899,0.36905497,0.083547115,0.46223325,7.978457,2.8483155
2026-06-10 18:00:00,44.25,-108.5,0.038861997,0.39370245,0.07533568,0.5155164,8.014612,2.6615803
2026-06-10 18:00:00,44.25,-108.25,0.03809077,0.48943362,0.08749423,0.5642604,8.059961,2.5871677
2026-06-10 18:00:00,44.25,-108.0,0.038213916,0.5809091,0.070408255,0.4990039,7.9501104,2.4403315
2026-06-10 18:00:00,44.25,-107.75,0.037505228,0.6464477,0.080880724,0.49489257,8.242583,2.4641695
2026-06-10 18:00:00,44.25,-107.5,0.040107846,0.680744,0.0717074,0.48962322,8.533415,2.3499215
2026-06-10 18:00:00,44.25,-107.25,0.039150055,0.6201051,0.09253796,0.47150487,8.368081,2.3382356
2026-06-10 18:00:00,44.25,-107.0,0.039623767,0.5901343,0.09395297,0.39665002,8.309773,2.2821107
2026-06-10 18:00:00,44.25,-106.75,0.03776306,0.5950799,0.090122476,0.29961658,8.070097,2.3177469
2026-06-10 18:00:00,44.25,-106.5,0.0375838,0.6065024,0.07754891,0.36268646,7.933503,2.3344445
2026-06-10 18:00:00,44.25,-106.25,0.03692217,0.4950293,0.09349058,0.4853302,8.180251,2.5065682
2026-06-10 18:00:00,44.25,-106.0,0.04234376,0.36806425,0.09156716,0.5165185,8.919251,2.7632298
2026-06-10 18:00:00,44.25,-105.75,0.03986438,0.311998,0.09070169,0.3970256,9.828702,2.8797023
2026-06-10 18:00:00,44.25,-105.5,0.040735602,0.30116934,0.050634228,0.45131606,11.350846,3.0126996
2026-06-10 18:00:00,44.25,-105.25,0.043957148,0.2779682,0.07503512,0.5542786,11.335685,2.9315202
2026-06-10 18:00:00,44.5,-135.0,0.04521063,0.355369,0.111644834,2.383402,5.586427,3.075685
2026-06-10 18:00:00,44.5,-134.75,0.03886281,0.36239302,0.116942115,3.0151947,8.099017,4.335804
2026-06-10 18:00:00,44.5,-134.5,0.036998767,0.36096132,0.12108024,3.0148528,7.8996315,4.5343995
2026-06-10 18:00:00,44.5,-134.25,0.03700877,0.31779984,0.12253576,3.1987813,7.926501,4.578488
2026-06-10 18:00:00,44.5,-134.0,0.037503365,0.32625148,0.1225249,3.302334,7.439812,4.3688545
2026-06-10 18:00:00,44.5,-133.75,0.03738778,0.35421547,0.119393535,3.2356327,7.166845,4.284252
2026-06-10 18:00:00,44.5,-133.5,0.034858324,0.37890416,0.12720132,3.2421649,7.0488315,4.2371535
2026-06-10 18:00:00,44.5,-133.25,0.03489786,0.372017,0.12662466,3.3812602,7.2859144,4.1076813
2026-06-10 18:00:00,44.5,-133.0,0.034687508,0.41225252,0.1302755,3.4174235,7.261019,3.9805057
2026-06-10 18:00:00,44.5,-132.75,0.03603954,0.4760531,0.12219271,3.193385,7.4482036,4.1018653
2026-06-10 18:00:00,44.5,-132.5,0.034277324,0.5168301,0.12215609,3.2324688,7.4859514,4.162974
2026-06-10 18:00:00,44.5,-132.25,0.035028853,0.5226545,0.12373617,3.4879727,8.097448,4.2485538
2026-06-10 18:00:00,44.5,-132.0,0.032593206,0.5428839,0.12832887,3.489997,8.323412,4.164101
2026-06-10 18:00:00,44.5,-131.75,0.034698322,0.59524316,0.124848686,3.2102878,8.92589,4.1276045
2026-06-10 18:00:00,44.5,-131.5,0.0334748,0.6132012,0.12490545,3.2836292,8.882014,4.133672
2026-06-10 18:00:00,44.5,-131.25,0.034558527,0.5977904,0.13129757,3.612109,9.515491,4.157273
2026-06-10 18:00:00,44.5,-131.0,0.031746726,0.58567715,0.13577129,3.7330027,9.918443,4.1042213
2026-06-10 18:00:00,44.5,-130.75,0.035065103,0.5826951,0.1297973,3.3425806,10.5715885,4.1831336
2026-06-10 18:00:00,44.5,-130.5,0.034368746,0.57592475,0.12578751,3.221849,10.570992,4.2660356
2026-06-10 18:00:00,44.5,-130.25,0.034487,0.531614,0.14051786,3.567648,11.1741495,4.409093
2026-06-10 18:00:00,44.5,-130.0,0.032258816,0.49762797,0.1404673,3.718978,11.688936,4.7164364
2026-06-10 18:00:00,44.5,-129.75,0.036618017,0.4695389,0.13659328,3.3202395,12.438837,5.0258055
2026-06-10 18:00:00,44.5,-129.5,0.03853925,0.45290285,0.13213083,3.2351534,12.08844,5.497523
2026-06-10 18:00:00,44.5,-129.25,0.03799942,0.41082108,0.14516328,3.9053652,12.30425,5.7156844
2026-06-10 18:00:00,44.5,-129.0,0.036004476,0.36791173,0.14911653,4.3612156,12.20966,5.8229637
2026-06-10 18:00:00,44.5,-128.75,0.037295684,0.35786036,0.14178173,4.117471,12.5515585,5.830134
2026-06-10 18:00:00,44.5,-128.5,0.038819913,0.3724181,0.13540772,4.1047916,11.867732,6.132564
2026-06-10 18:00:00,44.5,-128.25,0.037910365,0.3813895,0.14789581,4.441285,11.7445965,6.0762076
2026-06-10 18:00:00,44.5,-128.0,0.037213046,0.3957118,0.16253962,4.6301723,11.396711,6.1731696
2026-06-10 18:00:00,44.5,-127.75,0.037863053,0.42352828,0.15042153,4.1493826,11.627548,6.2444725
2026-06-10 18:00:00,44.5,-127.5,0.039117757,0.41742247,0.14276706,4.0325365,10.954081,6.1955376
2026-06-10 18:00:00,44.5,-127.25,0.036684297,0.42849857,0.13680543,4.189022,11.0056925,6.047713
2026-06-10 18:00:00,44.5,-127.0,0.039054975,0.38396028,0.15456493,4.330604,10.220174,5.966441
2026-06-10 18:00:00,44.5,-126.75,0.0385013,0.40508538,0.14235504,3.9672804,10.369146,5.7487974
2026-06-10 18:00:00,44.5,-126.5,0.04126449,0.32621667,0.13125521,3.9750638,9.462392,5.339329
2026-06-10 18:00:00,44.5,-126.25,0.035543654,0.3079573,0.1281113,4.118949,9.717827,5.4069924
2026-06-10 18:00:00,44.5,-126.0,0.038335904,0.2808493,0.13309118,3.8860114,8.958103,5.1428785
2026-06-10 18:00:00,44.5,-125.75,0.03710591,0.35181352,0.11980006,3.7239704,8.729817,4.8268023
2026-06-10 18:00:00,44.5,-125.5,0.041803513,0.29691872,0.116881065,3.7944443,8.482625,4.5087657
2026-06-10 18:00:00,44.5,-125.25,0.03557746,0.25323814,0.11891622,4.0770764,9.088143,4.834226
2026-06-10 18:00:00,44.5,-125.0,0.039449275,0.23550949,0.13299292,3.904329,8.43202,5.019824
2026-06-10 18:00:00,44.5,-124.75,0.0390993,0.2940152,0.12759624,3.6810305,8.173908,4.7892833
2026-06-10 18:00:00,44.5,-124.5,0.043945886,0.31693703,0.13901792,3.6280704,7.846545,4.283682
2026-06-10 18:00:00,44.5,-124.25,0.039575025,0.30398995,0.133866,3.8741727,8.023805,4.1866145
2026-06-10 18:00:00,44.5,-124.0,0.040697128,0.26622277,0.14296079,3.7326186,7.4401765,3.8230999
2026-06-10 18:00:00,44.5,-123.75,0.041092925,0.2678879,0.11883599,3.3981652,7.515261,3.4647248
2026-06-10 18:00:00,44.5,-123.5,0.041580524,0.30152023,0.12463864,3.3845403,7.6344113,2.9492826
2026-06-10 18:00:00,44.5,-123.25,0.04048549,0.28021362,0.11926721,3.2941637,7.963269,2.7718377
2026-06-10 18:00:00,44.5,-123.0,0.03940044,0.20145603,0.13205396,3.1148756,7.6814523,2.7159822
2026-06-10 18:00:00,44.5,-122.75,0.04139238,0.12773462,0.13207039,3.0457032,7.7883677,2.6567314
2026-06-10 18:00:00,44.5,-122.5,0.041656952,0.16044244,0.14015557,2.900126,7.7014823,2.3629186
2026-06-10 18:00:00,44.5,-122.25,0.04110929,0.19852404,0.1300354,2.9871783,7.633483,2.3433545
2026-06-10 18:00:00,44.5,-122.0,0.040149357,0.14374903,0.13812971,2.846984,7.1039605,2.348483
2026-06-10 18:00:00,44.5,-121.75,0.04104414,0.08382496,0.12412754,2.717533,6.5805817,2.3637223
2026-06-10 18:00:00,44.5,-121.5,0.041217785,0.08778855,0.13745828,2.4769597,6.4773664,2.1049097
2026-06-10 18:00:00,44.5,-121.25,0.03911491,0.09733006,0.12127782,2.4961205,6.196737,2.0386221
2026-06-10 18:00:00,44.5,-121.0,0.03892858,0.10829857,0.13545047,2.5596905,5.9321737,1.9765201
2026-06-10 18:00:00,44.5,-120.75,0.038601026,0.08468438,0.13227533,2.4975512,5.3665395,2.0388308
2026-06-10 18:00:00,44.5,-120.5,0.038784273,0.1061228,0.14272623,2.2412107,5.506331,1.8066851
2026-06-10 18:00:00,44.5,-120.25,0.038212158,0.10179853,0.1215806,2.196262,5.287241,1.8076271
2026-06-10 18:00:00,44.5,-120.0,0.040413857,0.12748767,0.12933278,2.155666,5.507735,1.8069619
2026-06-10 18:00:00,44.5,-119.75,0.04033385,0.08109574,0.114632376,2.043636,5.2994637,1.9522446
2026-06-10 18:00:00,44.5,-119.5,0.040371466,0.09855719,0.12634037,1.876002,5.6119165,1.8240018
2026-06-10 18:00:00,44.5,-119.25,0.039227746,0.1082669,0.104664885,1.878333,5.3345637,1.7948049
2026-06-10 18:00:00,44.5,-119.0,0.040901937,0.12825371,0.11260125,1.9263048,5.822556,1.849351
2026-06-10 18:00:00,44.5,-118.75,0.04188304,0.07785232,0.097845115,1.8740392,6.036487,2.0376458
2026-06-10 18:00:00,44.5,-118.5,0.04241566,0.11519403,0.11554827,1.7485368,6.5122557,1.990791
2026-06-10 18:00:00,44.5,-118.25,0.040732224,0.12390495,0.100550465,1.8726327,6.3660226,2.001188
2026-06-10 18:00:00,44.5,-118.0,0.04148382,0.15412696,0.11250358,2.0704906,6.4274173,1.9995466
2026-06-10 18:00:00,44.5,-117.75,0.042689513,0.10071657,0.10665614,2.1683664,6.3969316,2.0348382
2026-06-10 18:00:00,44.5,-117.5,0.043731388,0.15764937,0.121017,1.9603366,6.651428,1.9843768
2026-06-10 18:00:00,44.5,-117.25,0.04042308,0.15102533,0.10814572,2.1021109,6.467728,2.0521636
2026-06-10 18:00:00,44.5,-117.0,0.04190328,0.20293885,0.11388336,2.0863988,6.2705364,2.1053324
2026-06-10 18:00:00,44.5,-116.75,0.041577265,0.16837662,0.10595103,2.0917075,6.2336736,2.1272724
2026-06-10 18:00:00,44.5,-116.5,0.04222658,0.23358533,0.11955199,1.8363703,6.5950108,2.0582876
2026-06-10 18:00:00,44.5,-116.25,0.03862526,0.22299817,0.111642495,1.9613675,6.374022,2.1209753
2026-06-10 18:00:00,44.5,-116.0,0.041623082,0.2885636,0.1102987,1.8524199,6.1907125,2.2519863
2026-06-10 18:00:00,44.5,-115.75,0.040577177,0.24912852,0.09527717,1.8073193,6.0581827,2.4249663
2026-06-10 18:00:00,44.5,-115.5,0.0408008,0.3110906,0.10348732,1.665837,6.2964535,2.3727374
2026-06-10 18:00:00,44.5,-115.25,0.037817966,0.28824237,0.09650447,1.7204386,6.199817,2.3328912
2026-06-10 18:00:00,44.5,-115.0,0.04036756,0.39739904,0.09706956,1.6085595,6.453736,2.3435805
2026-06-10 18:00:00,44.5,-114.75,0.03916212,0.40893435,0.083023995,1.5191605,6.524529,2.4514928
2026-06-10 18:00:00,44.5,-114.5,0.0395494,0.5117226,0.08539234,1.3930448,6.6811094,2.3118906
2026-06-10 18:00:00,44.5,-114.25,0.037317615,0.47339323,0.07511323,1.4574678,6.395422,2.3067365
2026-06-10 18:00:00,44.5,-114.0,0.03938423,0.543977,0.07779982,1.474697,6.3300533,2.40543
2026-06-10 18:00:00,44.5,-113.75,0.038893353,0.59108406,0.08605381,1.3402871,6.290887,2.6087584
2026-06-10 18:00:00,44.5,-113.5,0.040043168,0.6356448,0.07731361,1.1511054,6.674397,2.5607548
2026-06-10 18:00:00,44.5,-113.25,0.039145052,0.5869394,0.073272064,1.1263248,6.8343616,2.6140654
2026-06-10 18:00:00,44.5,-113.0,0.041957412,0.5774901,0.08645508,1.1248758,6.8308806,2.7521398
2026-06-10 18:00:00,44.5,-112.75,0.03993075,0.59472626,0.10829541,0.8785956,6.4992456,2.7601342
2026-06-10 18:00:00,44.5,-112.5,0.040470082,0.64326787,0.09994736,0.76126415,6.446727,2.5925114
2026-06-10 18:00:00,44.5,-112.25,0.03888417,0.5723143,0.08837201,0.8197554,6.472284,2.5255563
2026-06-10 18:00:00,44.5,-112.0,0.041494347,0.49276555,0.09587727,0.95210946,6.2721906,2.4969258
2026-06-10 18:00:00,44.5,-111.75,0.03649551,0.37028754,0.09051796,0.84864086,5.588056,2.2457416
2026-06-10 18:00:00,44.5,-111.5,0.0322579,0.39732423,0.09136202,0.8149138,5.18231,1.8014274
2026-06-10 18:00:00,44.5,-111.25,0.031127663,0.36667946,0.085143276,0.8690695,5.120747,1.562179
2026-06-10 18:00:00,44.5,-111.0,0.034605324,0.43637708,0.08106514,0.8670905,5.0386295,1.7223504
2026-06-10 18:00:00,44.5,-110.75,0.03438443,0.49392828,0.08290092,0.8065255,4.827163,2.0484774
2026-06-10 18:00:00,44.5,-110.5,0.031764854,0.54730463,0.071555346,0.673834,4.8863316,2.0248387
2026-06-10 18:00:00,44.5,-110.25,0.030573485,0.5795844,0.04747432,0.66943944,5.210585,2.166756
2026-06-10 18:00:00,44.5,-110.0,0.034386154,0.5904562,0.03553208,0.5595961,5.500755,2.279784
2026-06-10 18:00:00,44.5,-109.75,0.03542625,0.5813033,0.06399441,0.54399645,5.972689,2.553729
2026-06-10 18:00:00,44.5,-109.5,0.036102775,0.49611354,0.061244473,0.48188925,6.276169,2.5499916
2026-06-10 18:00:00,44.5,-109.25,0.035232242,0.43582395,0.05972142,0.4646,6.8238,2.6682556
2026-06-10 18:00:00,44.5,-109.0,0.039104328,0.43059504,0.056263436,0.48721832,7.1968036,2.7381961
2026-06-10 18:00:00,44.5,-108.75,0.039507143,0.396322,0.08756995,0.4417343,7.632114,2.8430824
2026-06-10 18:00:00,44.5,-108.5,0.03805471,0.40020496,0.0746317,0.48990005,7.2620354,2.6628616
2026-06-10 18:00:00,44.5,-108.25,0.03472493,0.46009353,0.06759793,0.5316547,7.3530006,2.5491817
2026-06-10 18:00:00,44.5,-108.0,0.037165556,0.5641412,0.05609499,0.5047595,7.2504296,2.4344413
2026-06-10 18:00:00,44.5,-107.75,0.036548365,0.650256,0.081045985,0.51091987,7.68836,2.4532535
2026-06-10 18:00:00,44.5,-107.5,0.037548404,0.651718,0.08275916,0.47712743,7.850739,2.267382
2026-06-10 18:00:00,44.5,-107.25,0.035665262,0.6081493,0.08834138,0.46773294,7.981872,2.2076097
2026-06-10 18:00:00,44.5,-107.0,0.039607927,0.63929605,0.07582185,0.34431818,8.161554,2.3016348
2026-06-10 18:00:00,44.5,-106.75,0.037444603,0.6121376,0.081026606,0.30572373,8.135041,2.3840413
2026-06-10 18:00:00,44.5,-106.5,0.037650198,0.57911605,0.073373064,0.33733818,8.236245,2.3524184
2026-06-10 18:00:00,44.5,-106.25,0.03572633,0.46466425,0.08474304,0.48794073,8.218599,2.4958136
2026-06-10 18:00:00,44.5,-106.0,0.040513333,0.36364037,0.09391659,0.5168757,9.095987,2.8841105
2026-06-10 18:00:00,44.5,-105.75,0.03545259,0.2869192,0.08718977,0.43396273,9.601177,3.0521414
2026-06-10 18:00:00,44.5,-105.5,0.037336476,0.22935644,0.028521577,0.2808023,10.583825,3.0999782
2026-06-10 18:00:00,44.5,-105.25,0.041565675,0.31958604,0.07043549,0.47444806,9.380518,2.9527638
2026-06-10 18:00:00,44.75,-135.0,0.04556635,0.3833624,0.11664452,2.4567037,5.7666435,3.0318227
2026-06-10 18:00:00,44.75,-134.75,0.039742235,0.37673035,0.12516177,3.0497525,8.22975,4.317911
2026-06-10 18:00:00,44.75,-134.5,0.03932416,0.3797614,0.13251996,3.1256425,8.235446,4.5613217
2026-06-10 18:00:00,44.75,-134.25,0.03511725,0.33554655,0.12625645,3.2629974,8.113915,4.418094
2026-06-10 18:00:00,44.75,-134.0,0.03612309,0.3637445,0.13867195,3.3079422,7.83029,4.277981
2026-06-10 18:00:00,44.75,-133.75,0.03811174,0.36819786,0.12516743,3.2411249,7.4926953,4.294697
2026-06-10 18:00:00,44.75,-133.5,0.03719298,0.40549612,0.13746394,3.30651,7.440589,4.293825
2026-06-10 18:00:00,44.75,-133.25,0.03401225,0.37916362,0.12754112,3.3880432,7.5593777,4.042021
2026-06-10 18:00:00,44.75,-133.0,0.03453068,0.43830034,0.14164957,3.454832,7.6208844,3.9392095
2026-06-10 18:00:00,44.75,-132.75,0.036715224,0.46527457,0.1288131,3.3801072,7.83625,4.1334324
2026-06-10 18:00:00,44.75,-132.5,0.03652107,0.5236926,0.12852131,3.4699252,7.882203,4.183345
2026-06-10 18:00:00,44.75,-132.25,0.034575004,0.5408075,0.12123914,3.6210926,8.302805,4.2559614
2026-06-10 18:00:00,44.75,-132.0,0.033996638,0.5855324,0.13718557,3.6734526,8.620645,4.102491
2026-06-10 18:00:00,44.75,-131.75,0.03603571,0.5983966,0.13203278,3.490397,9.030526,4.100115
2026-06-10 18:00:00,44.75,-131.5,0.03570839,0.6382428,0.13330987,3.531464,8.988093,3.9684525
2026-06-10 18:00:00,44.75,-131.25,0.034716446,0.6338113,0.13586824,3.766839,9.389389,4.031428
2026-06-10 18:00:00,44.75,-131.0,0.034192253,0.6593328,0.1491371,3.8625128,9.909975,3.9320567
2026-06-10 18:00:00,44.75,-130.75,0.036348887,0.6192722,0.14323287,3.6461277,10.37934,4.1186748
2026-06-10 18:00:00,44.75,-130.5,0.036303982,0.603662,0.1382305,3.5498836,10.434587,4.0669737
